time	Control	Speed_rpm	
1700.94	1000	1550	
1700.95	1000	1550	
1700.96	1000	1499	
1700.97	1000	1499	
1700.98	1000	1499	
1700.99	1000	1499	
1701	1000	1499	
1701.01	1000	1499	
1701.02	1000	1464	
1701.03	1000	1464	
1701.04	1000	1464	
1701.05	1000	1464	
1701.06	1000	1413	
1701.07	1000	1413	
1701.08	1000	1413	
1701.0900000000001	1000	1413	
1701.1000000000001	1000	1413	
1701.1100000000001	1000	1413	
1701.1200000000001	1000	1366	
1701.13	1000	1366	
1701.14	1000	1366	
1701.15	1000	1366	
1701.16	1000	1343	
1701.17	1000	1343	
1701.18	1000	1343	
1701.19	1000	1343	
1701.2	1000	1343	
1701.21	1000	1343	
1701.22	1000	1343	
1701.23	1000	1306	
1701.24	1000	1306	
1701.25	1000	1306	
1701.26	1000	1267	
1701.27	1000	1267	
1701.28	1000	1267	
1701.29	1000	1267	
1701.3	1000	1267	
1701.31	1000	1257	
1701.32	1000	1257	
1701.33	1000	1257	
1701.3400000000001	1000	1257	
1701.3500000000001	1000	1257	
1701.3600000000001	1000	1257	
1701.3700000000001	1000	1216	
1701.38	1000	1216	
1701.39	1000	1216	
1701.4	1000	1216	
1701.41	1000	1216	
1701.42	1000	1207	
1701.43	1000	1207	
1701.44	1000	1207	
1701.45	1000	1207	
1701.46	1000	1174	
1701.47	1000	1174	
1701.48	1000	1174	
1701.49	1000	1174	
1701.5	1000	1174	
1701.51	1000	1174	
1701.52	1000	1159	
1701.53	1000	1159	
1701.54	1000	1159	
1701.55	1000	1159	
1701.56	1000	1159	
1701.57	1000	1142	
1701.58	1000	1142	
1701.5900000000001	1000	1142	
1701.6000000000001	1000	1142	
1701.6100000000001	1000	1133	
1701.6200000000001	1000	1133	
1701.63	1000	1133	
1701.64	1000	1133	
1701.65	1000	1133	
1701.66	1000	1118	
1701.67	1000	1118	
1701.68	1000	1118	
1701.69	1000	1118	
1701.7	1000	1118	
1701.71	1000	1099	
1701.72	1000	1099	
1701.73	1000	1099	
1701.74	1000	1099	
1701.75	1000	1099	
1701.76	1000	1091	
1701.77	1000	1091	
1701.78	1000	1091	
1701.79	1000	1091	
1701.8	1000	1091	
1701.81	1000	1091	
1701.82	1000	1080	
1701.83	1000	1080	
1701.8400000000001	1000	1080	
1701.8500000000001	1000	1080	
1701.8600000000001	1000	1080	
1701.8700000000001	1000	1058	
1701.88	1000	1058	
1701.89	1000	1058	
1701.9	1000	1058	
1701.91	1000	1058	
1701.92	1000	1049	
1701.93	1000	1049	
1701.94	1000	1049	
1701.95	1000	1049	
1701.96	1000	1049	
1701.97	1000	1047	
1701.98	1000	1047	
1701.99	1000	1047	
1702	1000	1047	
1702.01	2900	1028	
1702.02	2900	1028	
1702.03	2900	1028	
1702.04	2900	1028	
1702.05	2900	1028	
1702.06	2900	1026	
1702.07	2900	1026	
1702.08	2900	1026	
1702.0900000000001	2900	1026	
1702.1000000000001	2900	1026	
1702.1100000000001	2900	1026	
1702.1200000000001	2900	1026	
1702.13	2900	1026	
1702.14	2900	1026	
1702.15	2900	1026	
1702.16	2900	1026	
1702.17	2900	1020	
1702.18	2900	1020	
1702.19	2900	1020	
1702.2	2900	1020	
1702.21	2900	1020	
1702.22	2900	1013	
1702.23	2900	1013	
1702.24	2900	1013	
1702.25	2900	1013	
1702.26	2900	1013	
1702.27	2900	1030	
1702.28	2900	1030	
1702.29	2900	1030	
1702.3	2900	1030	
1702.31	2900	1036	
1702.32	2900	1036	
1702.33	2900	1036	
1702.3400000000001	2900	1036	
1702.3500000000001	2900	1036	
1702.3600000000001	2900	1043	
1702.3700000000001	2900	1043	
1702.38	2900	1043	
1702.39	2900	1043	
1702.4	2900	1043	
1702.41	2900	1043	
1702.42	2900	1059	
1702.43	2900	1059	
1702.44	2900	1059	
1702.45	2900	1059	
1702.46	2900	1091	
1702.47	2900	1091	
1702.48	2900	1091	
1702.49	2900	1091	
1702.5	2900	1091	
1702.51	2900	1108	
1702.52	2900	1108	
1702.53	2900	1108	
1702.54	2900	1108	
1702.55	2900	1108	
1702.56	2900	1108	
1702.57	2900	1144	
1702.58	2900	1144	
1702.5900000000001	2900	1144	
1702.6000000000001	2900	1144	
1702.6100000000001	2900	1167	
1702.6200000000001	2900	1167	
1702.63	2900	1167	
1702.64	2900	1167	
1702.65	2900	1167	
1702.66	2900	1210	
1702.67	2900	1210	
1702.68	2900	1210	
1702.69	2900	1210	
1702.7	2900	1210	
1702.71	2900	1210	
1702.72	2900	1244	
1702.73	2900	1244	
1702.74	2900	1244	
1702.75	2900	1244	
1702.76	2900	1244	
1702.77	2900	1282	
1702.78	2900	1282	
1702.79	2900	1282	
1702.8	2900	1282	
1702.81	2900	1310	
1702.82	2900	1310	
1702.83	2900	1310	
1702.8400000000001	2900	1310	
1702.8500000000001	2900	1310	
1702.8600000000001	2900	1360	
1702.8700000000001	2900	1360	
1702.88	2900	1360	
1702.89	2900	1360	
1702.9	2900	1360	
1702.91	2900	1360	
1702.92	2900	1401	
1702.93	2900	1401	
1702.94	2900	1401	
1702.95	2900	1401	
1702.96	2900	1454	
1702.97	2900	1454	
1702.98	2900	1454	
1702.99	2900	1454	
1703	2900	1454	
1703.01	2900	1473	
1703.02	2900	1473	
1703.03	2900	1473	
1703.04	2900	1473	
1703.05	2900	1473	
1703.06	2900	1473	
1703.07	2900	1521	
1703.08	2900	1521	
1703.0900000000001	2900	1521	
1703.1000000000001	2900	1521	
1703.1100000000001	2900	1569	
1703.1200000000001	2900	1569	
1703.13	2900	1569	
1703.14	2900	1569	
1703.15	2900	1569	
1703.16	2900	1605	
1703.17	2900	1605	
1703.18	2900	1605	
1703.19	2900	1605	
1703.2	2900	1605	
1703.21	2900	1605	
1703.22	2900	1664	
1703.23	2900	1664	
1703.24	2900	1664	
1703.25	2900	1664	
1703.26	2900	1728	
1703.27	2900	1728	
1703.28	2900	1728	
1703.29	2900	1728	
1703.3	2900	1728	
1703.31	2900	1770	
1703.32	2900	1770	
1703.33	2900	1770	
1703.3400000000001	2900	1770	
1703.3500000000001	2900	1770	
1703.3600000000001	2900	1814	
1703.3700000000001	2900	1814	
1703.38	2900	1814	
1703.39	2900	1814	
1703.4	2900	1814	
1703.41	2900	1814	
1703.42	2900	1855	
1703.43	2900	1855	
1703.44	2900	1855	
1703.45	2900	1855	
1703.46	2900	1855	
1703.47	2900	1921	
1703.48	2900	1921	
1703.49	2900	1921	
1703.5	2900	1921	
1703.51	2900	1949	
1703.52	2900	1949	
1703.53	2900	1949	
1703.54	2900	1949	
1703.55	2900	1949	
1703.56	2900	1949	
1703.57	2900	2025	
1703.58	2900	2025	
1703.5900000000001	2900	2025	
1703.6000000000001	2900	2025	
1703.6100000000001	2900	2047	
1703.6200000000001	2900	2047	
1703.63	2900	2047	
1703.64	2900	2047	
1703.65	2900	2047	
1703.66	2900	2047	
1703.67	2900	2127	
1703.68	2900	2127	
1703.69	2900	2127	
1703.7	2900	2127	
1703.71	2900	2155	
1703.72	2900	2155	
1703.73	2900	2155	
1703.74	2900	2155	
1703.75	2900	2155	
1703.76	2900	2202	
1703.77	2900	2202	
1703.78	2900	2202	
1703.79	2900	2202	
1703.8	2900	2202	
1703.81	2900	2259	
1703.82	2900	2259	
1703.83	2900	2259	
1703.8400000000001	2900	2259	
1703.8500000000001	2900	2259	
1703.8600000000001	2900	2327	
1703.8700000000001	2900	2327	
1703.88	2900	2327	
1703.89	2900	2327	
1703.9	2900	2327	
1703.91	2900	2327	
1703.92	2900	2356	
1703.93	2900	2356	
1703.94	2900	2356	
1703.95	2900	2356	
1703.96	2900	2417	
1703.97	2900	2417	
1703.98	2900	2417	
1703.99	2900	2417	
1704	2900	2417	
1704.01	2900	2453	
1704.02	2900	2453	
1704.03	2900	2453	
1704.04	2900	2453	
1704.05	2900	2453	
1704.06	2900	2453	
1704.07	2900	2476	
1704.08	2900	2476	
1704.0900000000001	2900	2476	
1704.1000000000001	2900	2476	
1704.1100000000001	2900	2476	
1704.1200000000001	2900	2486	
1704.13	2900	2486	
1704.14	2900	2486	
1704.15	2900	2486	
1704.16	2900	2486	
1704.17	2900	2514	
1704.18	2900	2514	
1704.19	2900	2514	
1704.2	2900	2514	
1704.21	2900	2514	
1704.22	2900	2539	
1704.23	2900	2539	
1704.24	2900	2539	
1704.25	2900	2539	
1704.26	2900	2589	
1704.27	2900	2589	
1704.28	2900	2589	
1704.29	2900	2589	
1704.3	2900	2589	
1704.31	2900	2620	
1704.32	2900	2620	
1704.33	2900	2620	
1704.3400000000001	2900	2620	
1704.3500000000001	2900	2620	
1704.3600000000001	2900	2636	
1704.3700000000001	2900	2636	
1704.38	2900	2636	
1704.39	2900	2636	
1704.4	2900	2636	
1704.41	2900	2636	
1704.42	2900	2620	
1704.43	2900	2620	
1704.44	2900	2620	
1704.45	2900	2620	
1704.46	2900	2663	
1704.47	2900	2663	
1704.48	2900	2663	
1704.49	2900	2663	
1704.5	2900	2663	
1704.51	2900	2663	
1704.52	2900	2663	
1704.53	2900	2663	
1704.54	2900	2663	
1704.55	2900	2663	
1704.56	2900	2663	
1704.57	2900	2663	
1704.58	2900	2663	
1704.5900000000001	2900	2663	
1704.6000000000001	2900	2663	
1704.6100000000001	2900	2690	
1704.6200000000001	2900	2690	
1704.63	2900	2690	
1704.64	2900	2690	
1704.65	2900	2690	
1704.66	2900	2679	
1704.67	2900	2679	
1704.68	2900	2679	
1704.69	2900	2679	
1704.7	2900	2679	
1704.71	2900	2690	
1704.72	2900	2690	
1704.73	2900	2690	
1704.74	2900	2690	
1704.75	2900	2690	
1704.76	2900	2690	
1704.77	2900	2718	
1704.78	2900	2718	
1704.79	2900	2718	
1704.8	2900	2718	
1704.81	2900	2718	
1704.82	1000	2724	
1704.83	1000	2724	
1704.8400000000001	1000	2724	
1704.8500000000001	1000	2724	
1704.8600000000001	1000	2735	
1704.8700000000001	1000	2735	
1704.88	1000	2735	
1704.89	1000	2735	
1704.9	1000	2735	
1704.91	1000	2735	
1704.92	1000	2718	
1704.93	1000	2718	
1704.94	1000	2718	
1704.95	1000	2718	
1704.96	1000	2752	
1704.97	1000	2752	
1704.98	1000	2752	
1704.99	1000	2752	
1705	1000	2752	
1705.01	1000	2752	
1705.02	1000	2752	
1705.03	1000	2752	
1705.04	1000	2752	
1705.05	1000	2752	
1705.06	1000	2752	
1705.07	1000	2735	
1705.08	1000	2735	
1705.0900000000001	1000	2735	
1705.1000000000001	1000	2735	
1705.1100000000001	1000	2718	
1705.1200000000001	1000	2718	
1705.13	1000	2718	
1705.14	1000	2718	
1705.15	1000	2718	
1705.16	1000	2718	
1705.17	1000	2674	
1705.18	1000	2674	
1705.19	1000	2674	
1705.2	1000	2674	
1705.21	1000	2674	
1705.22	1000	2701	
1705.23	1000	2701	
1705.24	1000	2701	
1705.25	1000	2701	
1705.26	1000	2701	
1705.27	1000	2663	
1705.28	1000	2663	
1705.29	1000	2663	
1705.3	1000	2663	
1705.31	1000	2657	
1705.32	1000	2657	
1705.33	1000	2657	
1705.3400000000001	1000	2657	
1705.3500000000001	1000	2657	
1705.3600000000001	1000	2620	
1705.3700000000001	1000	2620	
1705.38	1000	2620	
1705.39	1000	2620	
1705.4	1000	2620	
1705.41	1000	2620	
1705.42	1000	2610	
1705.43	1000	2610	
1705.44	1000	2610	
1705.45	1000	2610	
1705.46	1000	2610	
1705.47	1000	2564	
1705.48	1000	2564	
1705.49	1000	2564	
1705.5	1000	2564	
1705.51	1000	2539	
1705.52	1000	2539	
1705.53	1000	2539	
1705.54	1000	2539	
1705.55	1000	2539	
1705.56	1000	2539	
1705.57	1000	2491	
1705.58	1000	2491	
1705.5900000000001	1000	2491	
1705.6000000000001	1000	2491	
1705.6100000000001	1000	2449	
1705.6200000000001	1000	2449	
1705.63	1000	2449	
1705.64	1000	2449	
1705.65	1000	2449	
1705.66	1000	2440	
1705.67	1000	2440	
1705.68	1000	2440	
1705.69	1000	2440	
1705.7	1000	2440	
1705.71	1000	2440	
1705.72	1000	2404	
1705.73	1000	2404	
1705.74	1000	2404	
1705.75	1000	2404	
1705.76	1000	2404	
1705.77	1000	2373	
1705.78	1000	2373	
1705.79	1000	2373	
1705.8	1000	2373	
1705.81	1000	2335	
1705.82	1000	2335	
1705.83	1000	2335	
1705.8400000000001	1000	2335	
1705.8500000000001	1000	2335	
1705.8600000000001	1000	2282	
1705.8700000000001	1000	2282	
1705.88	1000	2282	
1705.89	1000	2282	
1705.9	1000	2282	
1705.91	1000	2282	
1705.92	1000	2220	
1705.93	1000	2220	
1705.94	1000	2220	
1705.95	1000	2220	
1705.96	1000	2220	
1705.97	1000	2202	
1705.98	1000	2202	
1705.99	1000	2202	
1706	1000	2202	
1706.01	1000	2165	
1706.02	1000	2165	
1706.03	1000	2165	
1706.04	1000	2165	
1706.05	1000	2165	
1706.06	1000	2116	
1706.07	1000	2116	
1706.08	1000	2116	
1706.0900000000001	1000	2116	
1706.1000000000001	1000	2116	
1706.1100000000001	1000	2093	
1706.1200000000001	1000	2093	
1706.13	1000	2093	
1706.14	1000	2093	
1706.15	1000	2093	
1706.16	1000	2031	
1706.17	1000	2031	
1706.18	1000	2031	
1706.19	1000	2031	
1706.2	1000	2031	
1706.21	1000	2031	
1706.22	1000	2000	
1706.23	1000	2000	
1706.24	1000	2000	
1706.25	1000	2000	
1706.26	1000	2000	
1706.27	1000	1944	
1706.28	1000	1944	
1706.29	1000	1944	
1706.3	1000	1944	
1706.31	1000	1944	
1706.32	1000	1890	
1706.33	1000	1890	
1706.3400000000001	1000	1890	
1706.3500000000001	1000	1890	
1706.3600000000001	1000	1855	
1706.3700000000001	1000	1855	
1706.38	1000	1855	
1706.39	1000	1855	
1706.4	1000	1855	
1706.41	1000	1855	
1706.42	1000	1790	
1706.43	1000	1790	
1706.44	1000	1790	
1706.45	1000	1790	
1706.46	1000	1740	
1706.47	1000	1740	
1706.48	1000	1740	
1706.49	1000	1740	
1706.5	1000	1740	
1706.51	1000	1686	
1706.52	1000	1686	
1706.53	1000	1686	
1706.54	1000	1686	
1706.55	1000	1686	
1706.56	1000	1686	
1706.57	1000	1686	
1706.58	1000	1648	
1706.5900000000001	1000	1648	
1706.6000000000001	1000	1648	
1706.6100000000001	1000	1595	
1706.6200000000001	1000	1595	
1706.63	1000	1595	
1706.64	1000	1595	
1706.65	1000	1595	
1706.66	1000	1541	
1706.67	1000	1541	
1706.68	1000	1541	
1706.69	1000	1541	
1706.7	1000	1541	
1706.71	1000	1490	
1706.72	1000	1490	
1706.73	1000	1490	
1706.74	1000	1490	
1706.75	1000	1490	
1706.76	1000	1441	
1706.77	1000	1441	
1706.78	1000	1441	
1706.79	1000	1441	
1706.8	1000	1441	
1706.81	1000	1405	
1706.82	1000	1405	
1706.83	1000	1405	
1706.8400000000001	1000	1405	
1706.8500000000001	1000	1405	
1706.8600000000001	1000	1383	
1706.8700000000001	1000	1383	
1706.88	1000	1383	
1706.89	1000	1383	
1706.9	1000	1383	
1706.91	1000	1383	
1706.92	1000	1338	
1706.93	1000	1338	
1706.94	1000	1338	
1706.95	1000	1338	
1706.96	1000	1296	
1706.97	1000	1296	
1706.98	1000	1296	
1706.99	1000	1296	
1707	1000	1296	
1707.01	1000	1279	
1707.02	1000	1279	
1707.03	1000	1279	
1707.04	1000	1279	
1707.05	1000	1279	
1707.06	1000	1279	
1707.07	1000	1247	
1707.08	1000	1247	
1707.0900000000001	1000	1247	
1707.1000000000001	1000	1247	
1707.1100000000001	1000	1229	
1707.1200000000001	1000	1229	
1707.13	1000	1229	
1707.14	1000	1229	
1707.15	1000	1229	
1707.16	1000	1202	
1707.17	1000	1202	
1707.18	1000	1202	
1707.19	1000	1202	
1707.2	1000	1202	
1707.21	1000	1202	
1707.22	1000	1193	
1707.23	1000	1193	
1707.24	1000	1193	
1707.25	1000	1193	
1707.26	1000	1167	
1707.27	1000	1167	
1707.28	1000	1167	
1707.29	1000	1167	
1707.3	1000	1167	
1707.31	1000	1149	
1707.32	1000	1149	
1707.33	1000	1149	
1707.3400000000001	1000	1149	
1707.3500000000001	1000	1149	
1707.3600000000001	1000	1123	
1707.3700000000001	1000	1123	
1707.38	1000	1123	
1707.39	1000	1123	
1707.4	1000	1123	
1707.41	1000	1123	
1707.42	1000	1116	
1707.43	1000	1116	
1707.44	1000	1116	
1707.45	1000	1116	
1707.46	1000	1102	
1707.47	1000	1102	
1707.48	1000	1102	
1707.49	2900	1102	
1707.5	2900	1102	
1707.51	2900	1102	
1707.52	2900	1080	
1707.53	2900	1080	
1707.54	2900	1080	
1707.55	2900	1080	
1707.56	2900	1077	
1707.57	2900	1077	
1707.58	2900	1077	
1707.5900000000001	2900	1077	
1707.6000000000001	2900	1077	
1707.6100000000001	2900	1067	
1707.6200000000001	2900	1067	
1707.63	2900	1067	
1707.64	2900	1067	
1707.65	2900	1067	
1707.66	2900	1056	
1707.67	2900	1056	
1707.68	2900	1056	
1707.69	2900	1056	
1707.7	2900	1056	
1707.71	2900	1056	
1707.72	2900	1059	
1707.73	2900	1059	
1707.74	2900	1059	
1707.75	2900	1059	
1707.76	2900	1059	
1707.77	2900	1063	
1707.78	2900	1063	
1707.79	2900	1063	
1707.8	2900	1063	
1707.81	2900	1058	
1707.82	2900	1058	
1707.83	2900	1058	
1707.8400000000001	2900	1058	
1707.8500000000001	2900	1058	
1707.8600000000001	2900	1058	
1707.8700000000001	2900	1086	
1707.88	2900	1086	
1707.89	2900	1086	
1707.9	2900	1086	
1707.91	2900	1086	
1707.92	2900	1096	
1707.93	2900	1096	
1707.94	2900	1096	
1707.95	2900	1096	
1707.96	2900	1096	
1707.97	2900	1111	
1707.98	2900	1111	
1707.99	2900	1111	
1708	2900	1111	
1708.01	2900	1141	
1708.02	2900	1141	
1708.03	2900	1141	
1708.04	2900	1141	
1708.05	2900	1141	
1708.06	2900	1159	
1708.07	2900	1159	
1708.08	2900	1159	
1708.0900000000001	2900	1159	
1708.1000000000001	2900	1159	
1708.1100000000001	2900	1202	
1708.1200000000001	2900	1202	
1708.13	2900	1202	
1708.14	2900	1202	
1708.15	2900	1202	
1708.16	2900	1225	
1708.17	2900	1225	
1708.18	2900	1225	
1708.19	2900	1225	
1708.2	2900	1225	
1708.21	2900	1225	
1708.22	2900	1263	
1708.23	2900	1263	
1708.24	2900	1263	
1708.25	2900	1263	
1708.26	2900	1263	
1708.27	2900	1289	
1708.28	2900	1289	
1708.29	2900	1289	
1708.3	2900	1289	
1708.31	2900	1334	
1708.32	2900	1334	
1708.33	2900	1334	
1708.3400000000001	2900	1334	
1708.3500000000001	2900	1334	
1708.3600000000001	2900	1374	
1708.3700000000001	2900	1374	
1708.38	2900	1374	
1708.39	2900	1374	
1708.4	2900	1374	
1708.41	2900	1374	
1708.42	2900	1421	
1708.43	2900	1421	
1708.44	2900	1421	
1708.45	2900	1421	
1708.46	2900	1459	
1708.47	2900	1459	
1708.48	2900	1459	
1708.49	2900	1459	
1708.5	2900	1459	
1708.51	2900	1499	
1708.52	2900	1499	
1708.53	2900	1499	
1708.54	2900	1499	
1708.55	2900	1499	
1708.56	2900	1499	
1708.57	2900	1550	
1708.58	2900	1550	
1708.5900000000001	2900	1550	
1708.6000000000001	2900	1550	
1708.6100000000001	2900	1586	
1708.6200000000001	2900	1586	
1708.63	2900	1586	
1708.64	2900	1586	
1708.65	2900	1586	
1708.66	2900	1586	
1708.67	2900	1637	
1708.68	2900	1637	
1708.69	2900	1637	
1708.7	2900	1637	
1708.71	2900	1637	
1708.72	2900	1675	
1708.73	2900	1675	
1708.74	2900	1675	
1708.75	2900	1675	
1708.76	2900	1675	
1708.77	2900	1721	
1708.78	2900	1721	
1708.79	2900	1721	
1708.8	2900	1721	
1708.81	2900	1721	
1708.82	2900	1802	
1708.83	2900	1802	
1708.8400000000001	2900	1802	
1708.8500000000001	2900	1802	
1708.8600000000001	2900	1830	
1708.8700000000001	2900	1830	
1708.88	2900	1830	
1708.89	2900	1830	
1708.9	2900	1830	
1708.91	2900	1830	
1708.92	2900	1877	
1708.93	2900	1877	
1708.94	2900	1877	
1708.95	2900	1877	
1708.96	2900	1935	
1708.97	2900	1935	
1708.98	2900	1935	
1708.99	2900	1935	
1709	2900	1935	
1709.01	2900	1935	
1709.02	2900	1961	
1709.03	2900	1961	
1709.04	2900	1961	
1709.05	2900	1961	
1709.06	2900	2006	
1709.07	2900	2006	
1709.08	2900	2006	
1709.0900000000001	2900	2006	
1709.1000000000001	2900	2006	
1709.1100000000001	2900	2006	
1709.1200000000001	2900	2073	
1709.13	2900	2073	
1709.14	2900	2073	
1709.15	2900	2073	
1709.16	2900	2073	
1709.17	2900	2137	
1709.18	2900	2137	
1709.19	2900	2137	
1709.2	2900	2137	
1709.21	2900	2165	
1709.22	2900	2165	
1709.23	2900	2165	
1709.24	2900	2165	
1709.25	2900	2165	
1709.26	2900	2213	
1709.27	2900	2213	
1709.28	2900	2213	
1709.29	2900	2213	
1709.3	2900	2213	
1709.31	2900	2282	
1709.32	2900	2282	
1709.33	2900	2282	
1709.3400000000001	2900	2282	
1709.3500000000001	2900	2282	
1709.3600000000001	2900	2282	
1709.3700000000001	2900	2327	
1709.38	2900	2327	
1709.39	2900	2327	
1709.4	2900	2327	
1709.41	2900	2327	
1709.42	2900	2382	
1709.43	2900	2382	
1709.44	2900	2382	
1709.45	2900	2382	
1709.46	2900	2417	
1709.47	2900	2417	
1709.48	2900	2417	
1709.49	2900	2417	
1709.5	2900	2417	
1709.51	2900	2417	
1709.52	2900	2440	
1709.53	2900	2440	
1709.54	2900	2440	
1709.55	2900	2440	
1709.56	2900	2476	
1709.57	2900	2476	
1709.58	2900	2476	
1709.5900000000001	2900	2476	
1709.6000000000001	2900	2476	
1709.6100000000001	2900	2500	
1709.6200000000001	2900	2500	
1709.63	2900	2500	
1709.64	2900	2500	
1709.65	2900	2500	
1709.66	2900	2524	
1709.67	2900	2524	
1709.68	2900	2524	
1709.69	2900	2524	
1709.7	2900	2524	
1709.71	2900	2524	
1709.72	2900	2539	
1709.73	2900	2539	
1709.74	2900	2539	
1709.75	2900	2539	
1709.76	2900	2579	
1709.77	2900	2579	
1709.78	2900	2579	
1709.79	2900	2579	
1709.8	2900	2579	
1709.81	2900	2594	
1709.82	2900	2594	
1709.83	2900	2594	
1709.8400000000001	2900	2594	
1709.8500000000001	2900	2594	
1709.8600000000001	2900	2594	
1709.8700000000001	2900	2636	
1709.88	2900	2636	
1709.89	2900	2636	
1709.9	2900	2636	
1709.91	2900	2636	
1709.92	2900	2615	
1709.93	2900	2615	
1709.94	2900	2615	
1709.95	2900	2615	
1709.96	2900	2615	
1709.97	2900	2647	
1709.98	2900	2647	
1709.99	2900	2647	
1710	2900	2647	
1710.01	2900	2647	
1710.02	2900	2647	
1710.03	2900	2647	
1710.04	2900	2647	
1710.05	2900	2647	
1710.06	2900	2663	
1710.07	2900	2663	
1710.08	1000	2663	
1710.0900000000001	1000	2663	
1710.1000000000001	1000	2663	
1710.1100000000001	1000	2663	
1710.1200000000001	1000	2674	
1710.13	1000	2674	
1710.14	1000	2674	
1710.15	1000	2674	
1710.16	1000	2690	
1710.17	1000	2690	
1710.18	1000	2690	
1710.19	1000	2690	
1710.2	1000	2690	
1710.21	1000	2724	
1710.22	1000	2724	
1710.23	1000	2724	
1710.24	1000	2724	
1710.25	1000	2724	
1710.26	1000	2724	
1710.27	1000	2707	
1710.28	1000	2707	
1710.29	1000	2707	
1710.3	1000	2707	
1710.31	1000	2690	
1710.32	1000	2690	
1710.33	1000	2690	
1710.3400000000001	1000	2690	
1710.3500000000001	1000	2690	
1710.3600000000001	1000	2690	
1710.3700000000001	1000	2690	
1710.38	1000	2690	
1710.39	1000	2690	
1710.4	1000	2690	
1710.41	1000	2690	
1710.42	1000	2674	
1710.43	1000	2674	
1710.44	1000	2674	
1710.45	1000	2674	
1710.46	1000	2679	
1710.47	1000	2679	
1710.48	1000	2679	
1710.49	1000	2679	
1710.5	1000	2679	
1710.51	1000	2657	
1710.52	1000	2657	
1710.53	1000	2657	
1710.54	1000	2657	
1710.55	1000	2657	
1710.56	1000	2631	
1710.57	1000	2631	
1710.58	1000	2631	
1710.5900000000001	1000	2631	
1710.6000000000001	1000	2631	
1710.6100000000001	1000	2631	
1710.6200000000001	1000	2594	
1710.63	1000	2594	
1710.64	1000	2594	
1710.65	1000	2594	
1710.66	1000	2594	
1710.67	1000	2564	
1710.68	1000	2564	
1710.69	1000	2564	
1710.7	1000	2564	
1710.71	1000	2549	
1710.72	1000	2549	
1710.73	1000	2549	
1710.74	1000	2549	
1710.75	1000	2549	
1710.76	1000	2524	
1710.77	1000	2524	
1710.78	1000	2524	
1710.79	1000	2524	
1710.8	1000	2524	
1710.81	1000	2524	
1710.82	1000	2500	
1710.83	1000	2500	
1710.8400000000001	1000	2500	
1710.8500000000001	1000	2500	
1710.8600000000001	1000	2462	
1710.8700000000001	1000	2462	
1710.88	1000	2462	
1710.89	1000	2462	
1710.9	1000	2462	
1710.91	1000	2462	
1710.92	1000	2449	
1710.93	1000	2449	
1710.94	1000	2449	
1710.95	1000	2449	
1710.96	1000	2382	
1710.97	1000	2382	
1710.98	1000	2382	
1710.99	1000	2382	
1711	1000	2382	
1711.01	1000	2373	
1711.02	1000	2373	
1711.03	1000	2373	
1711.04	1000	2373	
1711.05	1000	2373	
1711.06	1000	2373	
1711.07	1000	2327	
1711.08	1000	2327	
1711.0900000000001	1000	2327	
1711.1000000000001	1000	2327	
1711.1100000000001	1000	2327	
1711.1200000000001	1000	2282	
1711.13	1000	2282	
1711.14	1000	2282	
1711.15	1000	2282	
1711.16	1000	2282	
1711.17	1000	2220	
1711.18	1000	2220	
1711.19	1000	2220	
1711.2	1000	2220	
1711.21	1000	2191	
1711.22	1000	2191	
1711.23	1000	2191	
1711.24	1000	2191	
1711.25	1000	2191	
1711.26	1000	2191	
1711.27	1000	2165	
1711.28	1000	2165	
1711.29	1000	2165	
1711.3	1000	2165	
1711.31	1000	2116	
1711.32	1000	2116	
1711.33	1000	2116	
1711.3400000000001	1000	2116	
1711.3500000000001	1000	2116	
1711.3600000000001	1000	2063	
1711.3700000000001	1000	2063	
1711.38	1000	2063	
1711.39	1000	2063	
1711.4	1000	2063	
1711.41	1000	2063	
1711.42	1000	2022	
1711.43	1000	2022	
1711.44	1000	2022	
1711.45	1000	2022	
1711.46	1000	1982	
1711.47	1000	1982	
1711.48	1000	1982	
1711.49	1000	1982	
1711.5	1000	1982	
1711.51	1000	1944	
1711.52	1000	1944	
1711.53	1000	1944	
1711.54	1000	1944	
1711.55	1000	1944	
1711.56	1000	1885	
1711.57	1000	1885	
1711.58	1000	1885	
1711.5900000000001	1000	1885	
1711.6000000000001	1000	1885	
1711.6100000000001	1000	1835	
1711.6200000000001	1000	1835	
1711.63	1000	1835	
1711.64	1000	1835	
1711.65	1000	1835	
1711.66	1000	1802	
1711.67	1000	1802	
1711.68	1000	1802	
1711.69	1000	1802	
1711.7	1000	1802	
1711.71	1000	1744	
1711.72	1000	1744	
1711.73	1000	1744	
1711.74	1000	1744	
1711.75	1000	1744	
1711.76	1000	1744	
1711.77	1000	1710	
1711.78	1000	1710	
1711.79	1000	1710	
1711.8	1000	1710	
1711.81	1000	1637	
1711.82	1000	1637	
1711.83	1000	1637	
1711.8400000000001	1000	1637	
1711.8500000000001	1000	1637	
1711.8600000000001	1000	1590	
1711.8700000000001	1000	1590	
1711.88	1000	1590	
1711.89	1000	1590	
1711.9	1000	1590	
1711.91	1000	1590	
1711.92	1000	1559	
1711.93	1000	1559	
1711.94	1000	1559	
1711.95	1000	1559	
1711.96	1000	1559	
1711.97	1000	1513	
1711.98	1000	1513	
1711.99	1000	1513	
1712	1000	1513	
1712.01	1000	1454	
